,request_type,starting_time,ending_time,duration,data_size,mtu_size,conn_interval,data,read_requests,read_responses,notifies
455,WRITE_COMMAND Rcvd,2021-06-07 15:06:45.064455,2021-06-07 15:06:45.066009,1554,32,128,64,Data Size 32mnopqrstuvwxyzabcdefData Size 32mnopqrstuvwxyzabcdef,0,0,2
456,WRITE_COMMAND Req,2021-06-07 15:06:49.067603,2021-06-07 15:06:49.067603,0,64,128,64,,0,0,0
457,WRITE_COMMAND Req,2021-06-07 15:06:49.067603,2021-06-07 15:06:49.224102,156499,64,128,64,,0,0,0
458,WRITE_COMMAND Rcvd,2021-06-07 15:06:49.224102,2021-06-07 15:06:49.225646,1544,64,128,64,Data Size 64mnopqrstuvwxyzabcdefghijData Size 64mnopqrstuvwxyzabcdefghij,0,0,2
459,WRITE_COMMAND Req,2021-06-07 15:06:49.750994,2021-06-07 15:06:49.750994,0,64,128,64,,0,0,0
460,WRITE_COMMAND Req,2021-06-07 15:06:49.750994,2021-06-07 15:06:49.864393,113399,64,128,64,,0,0,0
461,WRITE_COMMAND Rcvd,2021-06-07 15:06:49.864393,2021-06-07 15:06:49.866478,2085,64,128,64,Data Size 64mnopqrstuvwxyzabcdefghijData Size 64mnopqrstuvwxyzabcdefghij,0,0,2
462,WRITE_COMMAND Req,2021-06-07 15:06:50.308706,2021-06-07 15:06:50.308706,0,64,128,64,,0,0,0
463,WRITE_COMMAND Req,2021-06-07 15:06:50.308706,2021-06-07 15:06:50.424168,115462,64,128,64,,0,0,0
464,WRITE_COMMAND Rcvd,2021-06-07 15:06:50.424168,2021-06-07 15:06:50.426951,2783,64,128,64,Data Size 64mnopqrstuvwxyzabcdefghijData Size 64mnopqrstuvwxyzabcdefghij,0,0,2
465,WRITE_COMMAND Req,2021-06-07 15:06:54.114656,2021-06-07 15:06:54.114656,0,128,128,64,,0,0,0
466,WRITE_COMMAND Req,2021-06-07 15:06:54.114656,2021-06-07 15:06:54.264206,149550,128,128,64,,0,0,0
467,WRITE_COMMAND Rcvd,2021-06-07 15:06:54.264206,2021-06-07 15:06:54.266942,2736,128,128,64,Data Size 128nopqrstuvwxyzabcdefghijData Size 128nopqrstuvwxyzabcdefghijvwxvwx,0,0,4
468,WRITE_COMMAND Req,2021-06-07 15:06:54.816649,2021-06-07 15:06:54.816649,0,128,128,64,,0,0,0
469,WRITE_COMMAND Req,2021-06-07 15:06:54.816649,2021-06-07 15:06:54.904179,87530,128,128,64,,0,0,0
470,WRITE_COMMAND Rcvd,2021-06-07 15:06:54.904179,2021-06-07 15:06:54.908035,3856,128,128,64,Data Size 128nopqrstuvwxyzabcdefghijData Size 128nopqrstuvwxyzabcdefghijvwxvwx,0,0,4
471,WRITE_COMMAND Req,2021-06-07 15:06:55.371762,2021-06-07 15:06:55.371762,0,128,128,64,,0,0,0
472,WRITE_COMMAND Req,2021-06-07 15:06:55.371762,2021-06-07 15:06:55.464103,92341,128,128,64,,0,0,0
473,WRITE_COMMAND Rcvd,2021-06-07 15:06:55.464103,2021-06-07 15:06:55.466678,2575,128,128,64,Data Size 128nopqrstuvwxyzabcdefghijData Size 128nopqrstuvwxyzabcdefghijvwxvwx,0,0,4
474,WRITE_COMMAND Req,2021-06-07 15:06:59.544238,2021-06-07 15:06:59.544238,0,256,128,64,,0,0,0
475,WRITE_COMMAND Req,2021-06-07 15:06:59.544238,2021-06-07 15:06:59.704084,159846,256,128,64,,0,0,0
476,WRITE_COMMAND Rcvd,2021-06-07 15:06:59.704084,2021-06-07 15:06:59.709772,5688,256,128,64,Data Size 256nopqrstuvwxyzabcdefghijData Size 256nopqrstuvwxyzabcdefghijvwxyzabcdefghijklmnopqrstuvwxyzabcdevwxyzabcdefghijklmnopqrstuvwxyzabcdeqrstuvqrstuv,0,0,6
477,WRITE_COMMAND Req,2021-06-07 15:07:00.283855,2021-06-07 15:07:00.283855,0,256,128,64,,0,0,0
478,WRITE_COMMAND Req,2021-06-07 15:07:00.283855,2021-06-07 15:07:00.425090,141235,256,128,64,,0,0,0
479,WRITE_COMMAND Rcvd,2021-06-07 15:07:00.425090,2021-06-07 15:07:00.428183,3093,256,128,64,Data Size 256nopqrstuvwxyzabcdefghijData Size 256nopqrstuvwxyzabcdefghijvwxyzabcdefghijklmnopqrstuvwxyzabcdevwxyzabcdefghijklmnopqrstuvwxyzabcdeqrstuvqrstuv,0,0,6
480,WRITE_COMMAND Req,2021-06-07 15:07:00.885594,2021-06-07 15:07:00.885594,0,256,128,64,,0,0,0
481,WRITE_COMMAND Req,2021-06-07 15:07:00.885594,2021-06-07 15:07:00.984012,98418,256,128,64,,0,0,0
482,WRITE_COMMAND Rcvd,2021-06-07 15:07:00.984012,2021-06-07 15:07:00.988189,4177,256,128,64,Data Size 256nopqrstuvwxyzabcdefghijData Size 256nopqrstuvwxyzabcdefghijvwxyzabcdefghijklmnopqrstuvwxyzabcdevwxyzabcdefghijklmnopqrstuvwxyzabcdeqrstuvqrstuv,0,0,6
483,WRITE_COMMAND Req,2021-06-07 15:07:05.081705,2021-06-07 15:07:05.081705,0,512,128,64,,0,0,0
484,WRITE_COMMAND Req,2021-06-07 15:07:05.081705,2021-06-07 15:07:05.224036,142331,512,128,64,,0,0,0
485,WRITE_COMMAND Rcvd,2021-06-07 15:07:05.224036,2021-06-07 15:07:05.304251,80215,512,128,64,Data Size 512nopqrstuvwxyzabcdefghijData Size 512nopqrstuvwxyzabcdefghijvwxyzabcdefghijklmnopqrstuvwxyzabcdevwxyzabcdefghijklmnopqrstuvwxyzabcdeqrstuvwxyzabcdefghijklmnopqrstuvwxyzqrstuvwxyzabcdefghijklmnopqrstuvwxyzlmnopqrstuvwxyzabcdefghijklmnopqrstulmnopqrstuvwxyzabcdefghijklmnopqrstughijklmnopqrghijklmnopqr,0,0,10
486,WRITE_COMMAND Req,2021-06-07 15:07:05.934922,2021-06-07 15:07:05.934922,0,512,128,64,,0,0,0
487,WRITE_COMMAND Req,2021-06-07 15:07:05.934922,2021-06-07 15:07:06.024526,89604,512,128,64,,0,0,0
488,WRITE_COMMAND Rcvd,2021-06-07 15:07:06.024526,2021-06-07 15:07:06.104308,79782,512,128,64,Data Size 512nopqrstuvwxyzabcdefghijData Size 512nopqrstuvwxyzabcdefghijvwxyzabcdefghijklmnopqrstuvwxyzabcdevwxyzabcdefghijklmnopqrstuvwxyzabcdeqrstuvwxyzabcdefghijklmnopqrstuvwxyzqrstuvwxyzabcdefghijklmnopqrstuvwxyzlmnopqrstuvwxyzabcdefghijklmnopqrstulmnopqrstuvwxyzabcdefghijklmnopqrstughijklmnopqrghijklmnopqr,0,0,10
489,WRITE_COMMAND Req,2021-06-07 15:07:06.671196,2021-06-07 15:07:06.671196,0,512,128,64,,0,0,0
490,WRITE_COMMAND Req,2021-06-07 15:07:06.671196,2021-06-07 15:07:06.824103,152907,512,128,64,,0,0,0
491,WRITE_COMMAND Rcvd,2021-06-07 15:07:06.824103,2021-06-07 15:07:06.904761,80658,512,128,64,Data Size 512nopqrstuvwxyzabcdefghijData Size 512nopqrstuvwxyzabcdefghijvwxyzabcdefghijklmnopqrstuvwxyzabcdevwxyzabcdefghijklmnopqrstuvwxyzabcdeqrstuvwxyzabcdefghijklmnopqrstuvwxyzqrstuvwxyzabcdefghijklmnopqrstuvwxyzlmnopqrstuvwxyzabcdefghijklmnopqrstulmnopqrstuvwxyzabcdefghijklmnopqrstughijklmnopqrghijklmnopqr,0,0,10
492,WRITE_COMMAND Req,2021-06-07 15:07:14.287284,2021-06-07 15:07:14.287284,0,20,256,64,,0,0,0
493,WRITE_COMMAND Req,2021-06-07 15:07:14.287284,2021-06-07 15:07:14.424055,136771,20,256,64,,0,0,0
494,WRITE_COMMAND Rcvd,2021-06-07 15:07:14.424055,2021-06-07 15:07:14.425651,1596,20,256,64,Data Size 20mnopqrstData Size 20mnopqrst,0,0,2
495,WRITE_COMMAND Req,2021-06-07 15:07:14.932555,2021-06-07 15:07:14.932555,0,20,256,64,,0,0,0
496,WRITE_COMMAND Req,2021-06-07 15:07:14.932555,2021-06-07 15:07:15.064053,131498,20,256,64,,0,0,0
497,WRITE_COMMAND Rcvd,2021-06-07 15:07:15.064053,2021-06-07 15:07:15.065057,1004,20,256,64,Data Size 20mnopqrstData Size 20mnopqrst,0,0,2
498,WRITE_COMMAND Req,2021-06-07 15:07:15.435774,2021-06-07 15:07:15.435774,0,20,256,64,,0,0,0
499,WRITE_COMMAND Req,2021-06-07 15:07:15.435774,2021-06-07 15:07:15.544060,108286,20,256,64,,0,0,0
500,WRITE_COMMAND Rcvd,2021-06-07 15:07:15.544060,2021-06-07 15:07:15.545101,1041,20,256,64,Data Size 20mnopqrstData Size 20mnopqrst,0,0,2
501,WRITE_COMMAND Req,2021-06-07 15:07:18.577876,2021-06-07 15:07:18.577876,0,32,256,64,,0,0,0
502,WRITE_COMMAND Req,2021-06-07 15:07:18.577876,2021-06-07 15:07:18.664145,86269,32,256,64,,0,0,0
503,WRITE_COMMAND Rcvd,2021-06-07 15:07:18.664145,2021-06-07 15:07:18.745418,81273,32,256,64,Data Size 32mnopqrstuvwxyzabcdefData Size 32mnopqrstuvwxyzabcdef,0,0,2
504,WRITE_COMMAND Req,2021-06-07 15:07:19.202513,2021-06-07 15:07:19.202513,0,32,256,64,,0,0,0
505,WRITE_COMMAND Req,2021-06-07 15:07:19.202513,2021-06-07 15:07:19.304472,101959,32,256,64,,0,0,0
506,WRITE_COMMAND Rcvd,2021-06-07 15:07:19.304472,2021-06-07 15:07:19.306073,1601,32,256,64,Data Size 32mnopqrstuvwxyzabcdefData Size 32mnopqrstuvwxyzabcdef,0,0,2
507,WRITE_COMMAND Req,2021-06-07 15:07:19.717783,2021-06-07 15:07:19.717783,0,32,256,64,,0,0,0
508,WRITE_COMMAND Req,2021-06-07 15:07:19.717783,2021-06-07 15:07:19.864195,146412,32,256,64,,0,0,0
509,WRITE_COMMAND Rcvd,2021-06-07 15:07:19.864195,2021-06-07 15:07:19.865831,1636,32,256,64,Data Size 32mnopqrstuvwxyzabcdefData Size 32mnopqrstuvwxyzabcdef,0,0,2
510,WRITE_COMMAND Req,2021-06-07 15:07:23.452588,2021-06-07 15:07:23.452588,0,64,256,64,,0,0,0
511,WRITE_COMMAND Req,2021-06-07 15:07:23.452588,2021-06-07 15:07:23.543957,91369,64,256,64,,0,0,0
512,WRITE_COMMAND Rcvd,2021-06-07 15:07:23.543957,2021-06-07 15:07:23.545810,1853,64,256,64,Data Size 64mnopqrstuvwxyzabcdefghijData Size 64mnopqrstuvwxyzabcdefghij,0,0,2
513,WRITE_COMMAND Req,2021-06-07 15:07:24.047523,2021-06-07 15:07:24.047523,0,64,256,64,,0,0,0
514,WRITE_COMMAND Req,2021-06-07 15:07:24.047523,2021-06-07 15:07:24.184112,136589,64,256,64,,0,0,0
515,WRITE_COMMAND Rcvd,2021-06-07 15:07:24.184112,2021-06-07 15:07:24.186368,2256,64,256,64,Data Size 64mnopqrstuvwxyzabcdefghijData Size 64mnopqrstuvwxyzabcdefghij,0,0,2
516,WRITE_COMMAND Req,2021-06-07 15:07:24.686280,2021-06-07 15:07:24.686280,0,64,256,64,,0,0,0
517,WRITE_COMMAND Req,2021-06-07 15:07:24.686280,2021-06-07 15:07:24.823995,137715,64,256,64,,0,0,0
518,WRITE_COMMAND Rcvd,2021-06-07 15:07:24.823995,2021-06-07 15:07:24.826439,2444,64,256,64,Data Size 64mnopqrstuvwxyzabcdefghijData Size 64mnopqrstuvwxyzabcdefghij,0,0,2
519,WRITE_COMMAND Req,2021-06-07 15:07:29.031761,2021-06-07 15:07:29.031761,0,128,256,64,,0,0,0
520,WRITE_COMMAND Req,2021-06-07 15:07:29.031761,2021-06-07 15:07:29.144591,112830,128,256,64,,0,0,0
521,WRITE_COMMAND Rcvd,2021-06-07 15:07:29.144591,2021-06-07 15:07:29.146807,2216,128,256,64,Data Size 128nopqrstuvwxyzabcdefghijData Size 128nopqrstuvwxyzabcdefghij,0,0,2
522,WRITE_COMMAND Req,2021-06-07 15:07:29.831543,2021-06-07 15:07:29.831543,0,128,256,64,,0,0,0
523,WRITE_COMMAND Req,2021-06-07 15:07:29.831543,2021-06-07 15:07:29.944009,112466,128,256,64,,0,0,0
524,WRITE_COMMAND Rcvd,2021-06-07 15:07:29.944009,2021-06-07 15:07:29.946572,2563,128,256,64,Data Size 128nopqrstuvwxyzabcdefghijData Size 128nopqrstuvwxyzabcdefghij,0,0,2
525,WRITE_COMMAND Req,2021-06-07 15:07:30.518647,2021-06-07 15:07:30.518647,0,128,256,64,,0,0,0
526,WRITE_COMMAND Req,2021-06-07 15:07:30.518647,2021-06-07 15:07:30.664068,145421,128,256,64,,0,0,0
527,WRITE_COMMAND Rcvd,2021-06-07 15:07:30.664068,2021-06-07 15:07:30.666660,2592,128,256,64,Data Size 128nopqrstuvwxyzabcdefghijData Size 128nopqrstuvwxyzabcdefghij,0,0,2
528,WRITE_COMMAND Req,2021-06-07 15:07:35.048160,2021-06-07 15:07:35.048160,0,256,256,64,,0,0,0
529,WRITE_COMMAND Req,2021-06-07 15:07:35.048160,2021-06-07 15:07:35.144044,95884,256,256,64,,0,0,0
530,WRITE_COMMAND Rcvd,2021-06-07 15:07:35.144044,2021-06-07 15:07:35.226073,82029,256,256,64,Data Size 256nopqrstuvwxyzabcdefghijData Size 256nopqrstuvwxyzabcdefghijtuvtuv,0,0,4
531,WRITE_COMMAND Req,2021-06-07 15:07:35.919120,2021-06-07 15:07:35.919120,0,256,256,64,,0,0,0
532,WRITE_COMMAND Req,2021-06-07 15:07:35.919120,2021-06-07 15:07:36.024096,104976,256,256,64,,0,0,0
533,WRITE_COMMAND Rcvd,2021-06-07 15:07:36.024096,2021-06-07 15:07:36.104568,80472,256,256,64,Data Size 256nopqrstuvwxyzabcdefghijData Size 256nopqrstuvwxyzabcdefghijtuvtuv,0,0,4
534,WRITE_COMMAND Req,2021-06-07 15:07:36.654217,2021-06-07 15:07:36.654217,0,256,256,64,,0,0,0
535,WRITE_COMMAND Req,2021-06-07 15:07:36.654217,2021-06-07 15:07:36.744119,89902,256,256,64,,0,0,0
536,WRITE_COMMAND Rcvd,2021-06-07 15:07:36.744119,2021-06-07 15:07:36.824570,80451,256,256,64,Data Size 256nopqrstuvwxyzabcdefghijData Size 256nopqrstuvwxyzabcdefghijtuvtuv,0,0,4
537,WRITE_COMMAND Req,2021-06-07 15:07:40.786486,2021-06-07 15:07:40.786486,0,512,256,64,,0,0,0
538,WRITE_COMMAND Req,2021-06-07 15:07:40.786486,2021-06-07 15:07:40.904075,117589,512,256,64,,0,0,0
539,WRITE_COMMAND Rcvd,2021-06-07 15:07:40.904075,2021-06-07 15:07:41.064631,160556,512,256,64,Data Size 512nopqrstuvwxyzabcdefghijData Size 512nopqrstuvwxyzabcdefghijtuvwxyzabcdefghijklmnopqrstuvwxyzabctuvwxyzabcdefghijklmnopqrstuvwxyzabcmnopqrmnopqr,0,0,6
540,WRITE_COMMAND Req,2021-06-07 15:07:41.623608,2021-06-07 15:07:41.623608,0,512,256,64,,0,0,0
541,WRITE_COMMAND Req,2021-06-07 15:07:41.623608,2021-06-07 15:07:41.784085,160477,512,256,64,,0,0,0
542,WRITE_COMMAND Rcvd,2021-06-07 15:07:41.784085,2021-06-07 15:07:41.946132,162047,512,256,64,Data Size 512nopqrstuvwxyzabcdefghijData Size 512nopqrstuvwxyzabcdefghijtuvwxyzabcdefghijklmnopqrstuvwxyzabctuvwxyzabcdefghijklmnopqrstuvwxyzabcmnopqrmnopqr,0,0,6
543,WRITE_COMMAND Req,2021-06-07 15:07:42.859889,2021-06-07 15:07:42.859889,0,512,256,64,,0,0,0
544,WRITE_COMMAND Req,2021-06-07 15:07:42.859889,2021-06-07 15:07:42.984495,124606,512,256,64,,0,0,0
545,WRITE_COMMAND Rcvd,2021-06-07 15:07:42.984495,2021-06-07 15:07:43.144653,160158,512,256,64,Data Size 512nopqrstuvwxyzabcdefghijData Size 512nopqrstuvwxyzabcdefghijtuvwxyzabcdefghijklmnopqrstuvwxyzabctuvwxyzabcdefghijklmnopqrstuvwxyzabcmnopqrmnopqr,0,0,6
