"No.","Time","Source","Destination","Protocol","Length","Request in Frame","RF Channel","Opcode","Value","Handle","Info","Time.1","UUID"
"460","28.215962","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","446174612053697a65203531326e6f707172737475767778797a616263646566","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,113431","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"461","28.219331","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","6768696a6b6c6d6e6f707172737475767778797a6162636465666768696a6b6c","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,116800","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"462","28.220033","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","6d6e6f707172737475767778797a6162636465666768696a6b6c6d6e6f707172","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,117502","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"463","28.220313","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","737475767778797a6162636465666768696a6b6c6d6e6f707172737475767778","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,117782","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"464","28.220500","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","797a6162636465666768696a6b6c6d6e6f707172737475767778797a61626364","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,117969","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"465","28.220672","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","65666768696a6b6c6d6e6f707172737475767778797a6162636465666768696a","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,118141","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"466","28.220834","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","6b6c6d6e6f707172737475767778797a6162636465666768696a6b6c6d6e6f70","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,118303","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"467","28.221559","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","7172737475767778797a6162636465666768696a6b6c6d6e6f70717273747576","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,119028","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"468","28.255101","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-06-08 16:22:59,152570",""
"469","28.263237","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","7778797a6162636465666768696a6b6c6d6e6f707172737475767778797a6162","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,160706","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
